Overall Qual,Lot Area,Sqft,Has Basement,Garage Cars,Year Built,Total Rooms,Bedrooms,Bathrooms,Fireplaces,Neighborhood,SalePrice
7.0,10936.0,3035.0,0,2.0,2006.0,6.0,3.0,3.0,1.0,Gilbert,206580.0
7.0,8244.0,2560.0,0,2.0,2004.0,7.0,3.0,3.0,1.0,Gilbert,183500.0
7.0,11950.0,1778.0,0,2.0,2003.0,7.0,3.0,3.0,1.0,Gilbert,165500.0
7.0,7875.0,2795.0,0,2.0,2003.0,8.0,4.0,3.0,1.0,Gilbert,211000.0
6.0,8063.0,2614.0,0,2.0,2000.0,7.0,3.0,3.0,1.0,Gilbert,181000.0
7.0,8740.0,2849.0,1,2.0,2002.0,8.0,4.0,3.0,1.0,Gilbert,219500.0
6.0,7917.0,2600.0,0,2.0,1999.0,7.0,3.0,3.0,1.0,Gilbert,175000.0
7.0,9967.0,1814.0,0,2.0,2000.0,8.0,3.0,3.0,1.0,Gilbert,170000.0
7.0,7750.0,1980.0,0,2.0,2003.0,6.0,3.0,3.0,0.0,Gilbert,162000.0
6.0,9487.0,2605.0,1,2.0,2000.0,7.0,3.0,4.0,1.0,Gilbert,187000.0
6.0,9649.0,2585.0,0,2.0,1999.0,7.0,3.0,3.0,1.0,Gilbert,185000.0
10.0,15623.0,6872.0,1,3.0,1996.0,10.0,4.0,5.0,2.0,NoRidge,745000.0
8.0,12191.0,4330.0,1,3.0,1997.0,8.0,4.0,4.0,2.0,NoRidge,384500.0
8.0,11000.0,3254.0,0,3.0,2000.0,8.0,4.0,3.0,1.0,NoRidge,248000.0
10.0,11400.0,5266.0,1,3.0,2001.0,8.0,2.0,4.0,2.0,NoRidge,466500.0
9.0,10557.0,4486.0,1,3.0,1998.0,9.0,4.0,4.0,1.0,NoRidge,410000.0
8.0,11002.0,3971.0,1,3.0,1998.0,9.0,4.0,4.0,1.0,NoRidge,322500.0
7.0,10790.0,3451.0,0,3.0,1998.0,8.0,4.0,3.0,1.0,NoRidge,252000.0
10.0,21535.0,6760.0,1,3.0,1994.0,10.0,4.0,5.0,2.0,NoRidge,755000.0
7.0,9920.0,3130.0,1,2.0,1996.0,8.0,3.0,4.0,1.0,NoRidge,269790.0
7.0,11787.0,3777.0,1,3.0,1996.0,8.0,3.0,4.0,1.0,NoRidge,315750.0
7.0,9950.0,3723.0,1,3.0,1995.0,9.0,4.0,3.0,1.0,NoRidge,290000.0
8.0,12257.0,3849.0,1,3.0,1995.0,9.0,4.0,3.0,1.0,NoRidge,290000.0
8.0,12692.0,6428.0,1,2.0,1992.0,10.0,4.0,4.0,1.0,NoRidge,430000.0
8.0,11762.0,3307.0,1,2.0,1992.0,9.0,4.0,4.0,1.0,NoRidge,263000.0
8.0,9044.0,3863.0,1,3.0,1996.0,8.0,4.0,3.0,1.0,NoRidge,330000.0
7.0,9910.0,2738.0,0,2.0,2007.0,5.0,3.0,2.0,0.0,Somerst,213133.0
8.0,11830.0,3084.0,1,3.0,2007.0,6.0,3.0,3.0,1.0,Somerst,260261.0
9.0,11670.0,3810.0,0,3.0,2006.0,8.0,3.0,2.0,1.0,Somerst,320000.0
8.0,15256.0,2949.0,1,3.0,2007.0,6.0,3.0,3.0,0.0,Somerst,282922.0
8.0,10612.0,3058.0,1,2.0,2006.0,7.0,3.0,2.0,1.0,Somerst,215000.0
10.0,12291.0,3932.0,1,3.0,2007.0,6.0,1.0,3.0,1.0,Somerst,419005.0
8.0,13501.0,3259.0,1,3.0,2006.0,8.0,3.0,3.0,1.0,Somerst,255000.0
8.0,9986.0,3590.0,0,3.0,2006.0,7.0,2.0,2.0,1.0,Somerst,147000.0
7.0,9965.0,3056.0,0,2.0,2007.0,6.0,3.0,5.0,1.0,Somerst,235876.0
7.0,9416.0,3452.0,1,3.0,2007.0,8.0,3.0,3.0,1.0,Somerst,311872.0
7.0,9849.0,3378.0,0,3.0,2007.0,7.0,3.0,2.0,0.0,Somerst,248328.0
8.0,10000.0,3176.0,0,3.0,2006.0,7.0,3.0,2.0,1.0,Somerst,227000.0
8.0,8847.0,3076.0,1,2.0,2005.0,7.0,3.0,3.0,0.0,Somerst,260000.0
8.0,9158.0,2992.0,0,2.0,2007.0,7.0,3.0,2.0,0.0,Somerst,225000.0
7.0,8251.0,3000.0,1,2.0,2005.0,7.0,3.0,3.0,1.0,Somerst,249000.0
8.0,10084.0,3380.0,1,2.0,2004.0,7.0,3.0,3.0,1.0,Somerst,307000.0
7.0,9605.0,2959.0,0,3.0,2006.0,7.0,3.0,3.0,0.0,Somerst,250000.0
8.0,8778.0,3132.0,0,3.0,2006.0,7.0,3.0,3.0,0.0,Somerst,221300.0
8.0,8640.0,2676.0,1,2.0,2007.0,6.0,3.0,2.0,0.0,Somerst,208900.0
7.0,9000.0,2670.0,0,2.0,2006.0,6.0,3.0,2.0,0.0,Somerst,210400.0
8.0,8640.0,2688.0,1,2.0,2007.0,8.0,3.0,3.0,0.0,Somerst,255000.0
8.0,9000.0,3047.0,0,3.0,2006.0,8.0,3.0,3.0,1.0,Somerst,270000.0
8.0,9000.0,3794.0,1,2.0,2007.0,11.0,4.0,3.0,1.0,Somerst,303477.0
8.0,12217.0,2835.0,1,3.0,2007.0,8.0,3.0,4.0,1.0,Somerst,310013.0
8.0,11096.0,3312.0,1,3.0,2006.0,7.0,3.0,2.0,0.0,Somerst,249700.0
7.0,10207.0,2635.0,0,2.0,2007.0,7.0,3.0,3.0,0.0,Somerst,227875.0
8.0,10440.0,3158.0,0,2.0,2007.0,6.0,2.0,2.0,1.0,Somerst,261329.0
8.0,11824.0,3370.0,0,3.0,2006.0,5.0,2.0,2.0,1.0,Somerst,253000.0
6.0,10625.0,3601.0,0,3.0,2004.0,9.0,4.0,3.0,1.0,Somerst,265000.0
8.0,11143.0,4046.0,0,2.0,2004.0,8.0,4.0,3.0,1.0,Somerst,340000.0
5.0,12450.0,2188.0,1,2.0,2003.0,6.0,3.0,2.0,0.0,SawyerW,149000.0
7.0,7441.0,2947.0,0,2.0,2006.0,7.0,3.0,2.0,0.0,SawyerW,181000.0
6.0,8462.0,2649.0,1,2.0,1994.0,7.0,3.0,4.0,0.0,SawyerW,201000.0
6.0,11613.0,2684.0,1,2.0,1993.0,7.0,3.0,3.0,0.0,SawyerW,191750.0
7.0,8450.0,2698.0,0,2.0,2000.0,6.0,3.0,2.0,0.0,SawyerW,179000.0
7.0,16196.0,2976.0,1,2.0,1998.0,5.0,3.0,3.0,1.0,SawyerW,215000.0
6.0,8012.0,3150.0,1,2.0,1992.0,5.0,2.0,3.0,0.0,SawyerW,179200.0
6.0,8012.0,1896.0,0,1.0,1980.0,5.0,2.0,2.0,2.0,SawyerW,128000.0
5.0,9180.0,1724.0,1,2.0,1983.0,5.0,2.0,2.0,0.0,SawyerW,144000.0
5.0,6285.0,1788.0,1,1.0,1977.0,5.0,2.0,2.0,0.0,Sawyer,120750.0
5.0,8480.0,1940.0,1,2.0,1963.0,5.0,2.0,2.0,0.0,Sawyer,132500.0
5.0,7420.0,2114.0,1,2.0,1962.0,6.0,3.0,1.0,0.0,Sawyer,132000.0
5.0,7758.0,1998.0,1,1.0,1962.0,6.0,3.0,2.0,0.0,Sawyer,132500.0
4.0,6970.0,2160.0,1,2.0,1961.0,5.0,3.0,3.0,0.0,Sawyer,129000.0
5.0,13673.0,2836.0,0,1.0,1962.0,8.0,3.0,2.0,1.0,Sawyer,143900.0
5.0,7476.0,2080.0,1,2.0,1968.0,5.0,3.0,3.0,0.0,Sawyer,145000.0
5.0,9945.0,1976.0,1,2.0,1961.0,5.0,3.0,2.0,0.0,Sawyer,128500.0
5.0,6173.0,1778.0,1,1.0,1967.0,6.0,3.0,1.0,0.0,Sawyer,125500.0
7.0,19522.0,3726.0,1,2.0,1990.0,7.0,3.0,4.0,1.0,Veenker,300000.0
7.0,17542.0,3359.0,1,2.0,1974.0,9.0,3.0,4.0,2.0,Veenker,294000.0
5.0,10751.0,2074.0,1,2.0,1974.0,5.0,2.0,2.0,0.0,Sawyer,129000.0
5.0,16647.0,3091.0,1,2.0,1975.0,6.0,3.0,3.0,2.0,Sawyer,171000.0
6.0,12712.0,2099.0,1,2.0,1973.0,5.0,2.0,2.0,1.0,Sawyer,147000.0
8.0,9572.0,4263.0,1,2.0,1990.0,9.0,4.0,3.0,1.0,NoRidge,302000.0
8.0,10678.0,4555.0,1,2.0,1992.0,9.0,4.0,3.0,1.0,NoRidge,285000.0
8.0,4379.0,2756.0,1,2.0,2004.0,6.0,2.0,3.0,1.0,Somerst,214000.0
8.0,3523.0,2292.0,1,2.0,2006.0,5.0,2.0,3.0,0.0,Somerst,166000.0
8.0,3784.0,3076.0,1,2.0,2006.0,5.0,2.0,3.0,0.0,Somerst,193800.0
7.0,4230.0,2704.0,0,2.0,2006.0,5.0,2.0,2.0,1.0,Somerst,208900.0
7.0,3606.0,2704.0,1,2.0,2006.0,5.0,2.0,3.0,1.0,Somerst,194000.0
8.0,5330.0,3100.0,0,2.0,2006.0,5.0,2.0,3.0,0.0,Somerst,207500.0
7.0,4274.0,2482.0,1,2.0,2006.0,4.0,1.0,3.0,0.0,Somerst,199900.0
7.0,4251.0,1875.0,0,2.0,2006.0,5.0,2.0,3.0,0.0,Somerst,164700.0
6.0,2280.0,2245.0,1,2.0,1999.0,6.0,3.0,4.0,1.0,Somerst,176500.0
6.0,3230.0,2187.0,1,2.0,1999.0,5.0,2.0,3.0,1.0,Somerst,176000.0
6.0,2117.0,2268.0,1,2.0,2000.0,4.0,2.0,3.0,1.0,Somerst,168500.0
6.0,2117.0,2329.0,1,2.0,2000.0,4.0,3.0,3.0,0.0,Somerst,177000.0
6.0,2117.0,2281.0,1,2.0,2000.0,5.0,3.0,3.0,1.0,Somerst,177000.0
7.0,5105.0,1653.0,1,2.0,2004.0,4.0,2.0,3.0,0.0,Somerst,148800.0
8.0,2645.0,2217.0,0,2.0,1999.0,5.0,2.0,3.0,0.0,Somerst,174000.0
7.0,7399.0,2925.0,1,2.0,1997.0,7.0,3.0,3.0,1.0,Somerst,239000.0
7.0,7321.0,2697.0,0,2.0,1999.0,5.0,3.0,2.0,0.0,Somerst,204000.0
8.0,8010.0,3102.0,1,2.0,2003.0,8.0,3.0,4.0,2.0,Somerst,301000.0
8.0,8413.0,3582.0,1,2.0,1998.0,8.0,3.0,4.0,2.0,Somerst,312500.0
8.0,9466.0,2988.0,1,2.0,1994.0,5.0,1.0,3.0,1.0,Veenker,279700.0
7.0,12000.0,4364.0,1,2.0,1980.0,8.0,3.0,4.0,1.0,Veenker,255000.0
5.0,16157.0,2792.0,1,2.0,1978.0,5.0,2.0,3.0,1.0,Veenker,194000.0
5.0,10768.0,2874.0,1,2.0,1976.0,6.0,3.0,3.0,1.0,Veenker,218000.0
8.0,3840.0,2352.0,1,2.0,1978.0,4.0,1.0,2.0,2.0,Greens,213750.0
6.0,9600.0,2383.0,0,2.0,1976.0,7.0,3.0,3.0,1.0,Veenker,187000.0
6.0,9600.0,2524.0,1,2.0,1976.0,6.0,3.0,3.0,1.0,Veenker,181500.0
8.0,17778.0,4958.0,1,2.0,1981.0,7.0,2.0,3.0,2.0,Veenker,373000.0
5.0,18890.0,3981.0,1,2.0,1977.0,12.0,4.0,4.0,1.0,Sawyer,190000.0
7.0,7050.0,2986.0,1,2.0,2001.0,7.0,3.0,4.0,1.0,Somerst,226000.0
6.0,11700.0,2064.0,0,2.0,1968.0,7.0,3.0,3.0,0.0,NWAmes,143450.0
6.0,8000.0,3419.0,1,2.0,1970.0,8.0,4.0,4.0,1.0,NWAmes,240050.0
6.0,8723.0,2055.0,1,2.0,1969.0,6.0,3.0,2.0,0.0,NWAmes,162500.0
6.0,11700.0,2590.0,1,2.0,1968.0,6.0,3.0,3.0,0.0,NWAmes,164000.0
7.0,11358.0,2734.0,1,2.0,1972.0,8.0,3.0,2.0,1.0,NWAmes,185000.0
7.0,9547.0,3188.0,0,2.0,1993.0,6.0,2.0,2.0,1.0,NWAmes,188500.0
7.0,10530.0,3223.0,1,2.0,1993.0,8.0,3.0,4.0,1.0,NWAmes,255000.0
5.0,11500.0,3360.0,0,2.0,1976.0,8.0,4.0,2.0,0.0,NWAmes,136905.0
6.0,10738.0,2186.0,1,2.0,1966.0,6.0,3.0,3.0,1.0,NWAmes,158500.0
7.0,9600.0,2484.0,1,2.0,1973.0,6.0,3.0,2.0,1.0,NWAmes,175500.0
6.0,10800.0,2104.0,1,1.0,1963.0,6.0,3.0,2.0,0.0,NWAmes,127000.0
5.0,8050.0,2056.0,1,1.0,1967.0,5.0,3.0,2.0,0.0,NAmes,127000.0
5.0,10355.0,2428.0,1,1.0,1967.0,5.0,3.0,2.0,1.0,NAmes,143000.0
5.0,10289.0,2146.0,1,2.0,1965.0,6.0,3.0,3.0,0.0,NAmes,156000.0
5.0,9503.0,2368.0,1,1.0,1958.0,6.0,2.0,2.0,1.0,NAmes,144000.0
5.0,10624.0,3456.0,1,1.0,1964.0,10.0,6.0,3.0,0.0,NAmes,119000.0
5.0,12342.0,2400.0,0,1.0,1960.0,6.0,3.0,1.0,1.0,NAmes,139900.0
6.0,12772.0,1916.0,1,1.0,1960.0,5.0,2.0,1.0,0.0,NAmes,151500.0
5.0,8892.0,2130.0,0,2.0,1960.0,6.0,3.0,2.0,0.0,NAmes,126500.0
6.0,10482.0,1726.0,1,1.0,1958.0,6.0,3.0,2.0,0.0,NAmes,145000.0
5.0,7535.0,1824.0,1,1.0,1958.0,5.0,2.0,2.0,0.0,NAmes,120000.0
5.0,7450.0,1968.0,1,2.0,1956.0,6.0,2.0,1.0,1.0,NAmes,124000.0
5.0,14357.0,2051.0,1,2.0,1961.0,6.0,2.0,2.0,1.0,NAmes,140500.0
5.0,8243.0,1928.0,1,2.0,1961.0,5.0,3.0,1.0,1.0,NAmes,137500.0
5.0,8680.0,1788.0,0,1.0,1960.0,5.0,3.0,1.0,0.0,NAmes,117600.0
7.0,8800.0,2374.0,1,2.0,1966.0,6.0,3.0,3.0,1.0,NAmes,163500.0
6.0,9200.0,2084.0,1,2.0,1965.0,5.0,3.0,2.0,0.0,NAmes,161000.0
6.0,9350.0,2604.0,1,1.0,1964.0,7.0,3.0,3.0,0.0,NAmes,158000.0
6.0,8800.0,2999.0,1,2.0,1964.0,8.0,5.0,3.0,1.0,NAmes,224500.0
6.0,11382.0,2504.0,1,1.0,1964.0,7.0,3.0,2.0,1.0,NAmes,147000.0
6.0,22002.0,3244.0,1,2.0,1959.0,6.0,3.0,3.0,1.0,NAmes,200000.0
6.0,14585.0,2573.0,1,2.0,1960.0,7.0,3.0,2.0,2.0,NAmes,181900.0
5.0,7388.0,2390.0,1,2.0,1959.0,7.0,3.0,2.0,0.0,NAmes,150750.0
6.0,8280.0,1864.0,0,1.0,1950.0,4.0,2.0,1.0,1.0,NAmes,124000.0
5.0,12172.0,1730.0,1,2.0,1940.0,4.0,2.0,1.0,0.0,NAmes,138500.0
5.0,5175.0,1616.0,1,1.0,1958.0,5.0,2.0,1.0,0.0,BrkSide,112000.0
6.0,9500.0,2793.0,1,2.0,1964.0,9.0,4.0,3.0,1.0,NAmes,165000.0
5.0,9600.0,2228.0,1,1.0,1955.0,6.0,2.0,2.0,0.0,NAmes,144000.0
5.0,11345.0,2848.0,1,2.0,1948.0,10.0,4.0,2.0,0.0,NAmes,137000.0
5.0,9492.0,2144.0,1,1.0,1941.0,6.0,3.0,2.0,1.0,NAmes,105000.0
5.0,9480.0,2372.0,1,1.0,1942.0,7.0,3.0,2.0,2.0,NAmes,146500.0
5.0,8668.0,3120.0,0,3.0,1968.0,8.0,4.0,2.0,0.0,NAmes,126000.0
5.0,10050.0,2073.0,1,2.0,1966.0,6.0,3.0,3.0,1.0,NAmes,175000.0
6.0,9600.0,2472.0,1,2.0,1961.0,6.0,3.0,2.0,1.0,NAmes,158500.0
5.0,10150.0,1824.0,1,1.0,1958.0,5.0,2.0,1.0,0.0,NAmes,114500.0
5.0,11344.0,2398.0,1,1.0,1958.0,7.0,3.0,2.0,0.0,NAmes,144000.0
6.0,18450.0,3401.0,1,2.0,1965.0,7.0,3.0,3.0,1.0,NAmes,129000.0
6.0,8760.0,1872.0,1,1.0,1957.0,4.0,2.0,2.0,0.0,NAmes,141000.0
5.0,6860.0,2016.0,1,1.0,1956.0,6.0,3.0,2.0,0.0,NAmes,131000.0
5.0,8250.0,2106.0,1,2.0,1963.0,6.0,3.0,2.0,0.0,NAmes,142100.0
5.0,8176.0,2112.0,1,1.0,1958.0,6.0,3.0,2.0,0.0,NAmes,139000.0
6.0,9750.0,2884.0,1,1.0,1958.0,7.0,4.0,2.0,0.0,NAmes,157900.0
5.0,9250.0,2112.0,1,1.0,1954.0,6.0,3.0,2.0,0.0,NAmes,139400.0
6.0,11988.0,2488.0,1,1.0,1957.0,6.0,3.0,2.0,2.0,NAmes,150000.0
5.0,9100.0,2288.0,0,1.0,1960.0,6.0,3.0,1.0,1.0,NAmes,120000.0
6.0,9736.0,3052.0,1,2.0,1957.0,8.0,4.0,1.0,3.0,NAmes,174850.0
5.0,9770.0,1844.0,1,1.0,1957.0,5.0,2.0,2.0,0.0,NAmes,116000.0
5.0,10152.0,2096.0,1,1.0,1956.0,6.0,3.0,2.0,0.0,NAmes,135000.0
6.0,12155.0,3314.0,1,2.0,1970.0,7.0,3.0,3.0,1.0,NAmes,163500.0
5.0,12198.0,2615.0,1,1.0,1955.0,7.0,3.0,1.0,1.0,NAmes,130000.0
5.0,10050.0,2432.0,1,1.0,1955.0,5.0,3.0,2.0,0.0,NAmes,129500.0
5.0,11556.0,2018.0,1,1.0,1953.0,6.0,3.0,2.0,0.0,NAmes,142000.0
5.0,8078.0,3120.0,0,2.0,1958.0,8.0,4.0,2.0,0.0,NAmes,128600.0
6.0,10950.0,1896.0,1,2.0,1952.0,5.0,2.0,1.0,0.0,NAmes,125000.0
6.0,7942.0,2080.0,1,1.0,1953.0,6.0,3.0,2.0,0.0,NAmes,136000.0
5.0,8923.0,2016.0,1,1.0,1953.0,6.0,2.0,2.0,0.0,NAmes,134500.0
5.0,8540.0,1850.0,1,1.0,1956.0,5.0,3.0,2.0,0.0,NAmes,127000.0
5.0,7134.0,1744.0,1,2.0,1955.0,6.0,3.0,1.0,1.0,NAmes,130000.0
4.0,7150.0,2730.0,1,1.0,1955.0,7.0,4.0,2.0,0.0,NAmes,115000.0
5.0,8400.0,1848.0,1,1.0,1955.0,5.0,3.0,2.0,2.0,NAmes,116900.0
5.0,13300.0,1856.0,1,1.0,1956.0,4.0,2.0,1.0,0.0,NAmes,132000.0
4.0,9532.0,2752.0,1,1.0,1953.0,6.0,3.0,2.0,1.0,NAmes,153000.0
5.0,15783.0,1848.0,1,1.0,1952.0,6.0,2.0,1.0,0.0,OldTown,112500.0
5.0,9600.0,1738.0,1,2.0,1949.0,4.0,2.0,2.0,0.0,NAmes,135000.0
5.0,12099.0,2432.0,1,1.0,1953.0,7.0,3.0,2.0,1.0,NAmes,156000.0
5.0,21281.0,3752.0,0,3.0,1935.0,9.0,4.0,4.0,0.0,NAmes,301600.0
5.0,10134.0,1769.0,0,1.0,1940.0,5.0,2.0,1.0,0.0,OldTown,109000.0
4.0,10284.0,2432.0,1,2.0,1925.0,6.0,1.0,3.0,0.0,OldTown,128500.0
4.0,10800.0,1624.0,0,1.0,1927.0,5.0,4.0,2.0,0.0,OldTown,64500.0
5.0,5400.0,1382.0,0,1.0,1920.0,4.0,2.0,1.0,0.0,OldTown,86000.0
7.0,10090.0,2376.0,1,1.0,1963.0,6.0,4.0,3.0,2.0,NAmes,172000.0
5.0,8700.0,1808.0,1,1.0,1961.0,5.0,3.0,2.0,0.0,NAmes,120000.0
6.0,8300.0,1904.0,1,1.0,1968.0,5.0,3.0,2.0,0.0,NAmes,128500.0
5.0,11606.0,3120.0,1,2.0,1969.0,9.0,5.0,4.0,2.0,NAmes,135000.0
5.0,8064.0,1596.0,0,2.0,1949.0,6.0,3.0,1.0,1.0,NAmes,122900.0
6.0,11664.0,2164.0,1,1.0,1948.0,5.0,2.0,1.0,1.0,NAmes,119200.0
6.0,10496.0,2886.0,1,1.0,1949.0,7.0,3.0,2.0,1.0,NAmes,143000.0
5.0,7200.0,1864.0,1,1.0,1950.0,6.0,3.0,1.0,0.0,NAmes,119000.0
5.0,7200.0,2102.0,1,1.0,1950.0,6.0,3.0,2.0,1.0,NAmes,102000.0
5.0,7200.0,1728.0,1,2.0,1950.0,5.0,3.0,2.0,0.0,NAmes,129000.0
5.0,7000.0,2144.0,1,1.0,1960.0,6.0,2.0,1.0,0.0,NAmes,135000.0
5.0,7500.0,2080.0,1,1.0,1959.0,6.0,3.0,2.0,0.0,NAmes,152000.0
5.0,7315.0,2340.0,1,1.0,1958.0,6.0,3.0,2.0,1.0,NAmes,140000.0
5.0,7903.0,2484.0,1,1.0,1960.0,6.0,3.0,3.0,0.0,NAmes,152000.0
5.0,8000.0,2754.0,1,1.0,1960.0,6.0,3.0,2.0,2.0,NAmes,156500.0
6.0,9760.0,2673.0,1,2.0,1964.0,7.0,3.0,3.0,1.0,NAmes,187000.0
5.0,7590.0,2676.0,1,1.0,1962.0,8.0,4.0,2.0,1.0,NAmes,169500.0
5.0,6600.0,1728.0,1,1.0,1962.0,5.0,2.0,1.0,0.0,NAmes,125500.0
5.0,6760.0,1832.0,1,1.0,1962.0,6.0,3.0,2.0,1.0,NAmes,130000.0
5.0,6978.0,1810.0,0,2.0,1926.0,5.0,2.0,1.0,0.0,OldTown,103000.0
5.0,9600.0,1696.0,0,2.0,1910.0,7.0,2.0,2.0,0.0,OldTown,132000.0
6.0,6000.0,2141.0,1,2.0,1927.0,6.0,3.0,1.0,0.0,OldTown,127500.0
5.0,4480.0,2044.0,1,1.0,1922.0,4.0,2.0,2.0,1.0,OldTown,89500.0
5.0,7200.0,1872.0,1,2.0,1980.0,4.0,2.0,2.0,0.0,OldTown,140000.0
5.0,3153.0,1934.0,0,1.0,1920.0,5.0,2.0,1.0,1.0,OldTown,99900.0
4.0,10800.0,1688.0,0,1.0,1885.0,6.0,2.0,1.0,0.0,OldTown,100000.0
5.0,7200.0,1880.0,0,2.0,1940.0,5.0,2.0,1.0,2.0,OldTown,130000.0
5.0,9000.0,1854.0,1,2.0,1900.0,6.0,2.0,1.0,1.0,OldTown,135000.0
3.0,6000.0,1832.0,1,1.0,1948.0,6.0,2.0,2.0,0.0,OldTown,120000.0
4.0,5925.0,2038.0,1,2.0,1937.0,7.0,2.0,1.0,0.0,OldTown,89471.0
4.0,5925.0,1711.0,1,1.0,1900.0,6.0,3.0,1.0,0.0,OldTown,85000.0
4.0,6000.0,1920.0,1,1.0,1920.0,5.0,2.0,1.0,0.0,OldTown,108500.0
4.0,9639.0,2873.0,0,2.0,1900.0,7.0,4.0,3.0,0.0,OldTown,137000.0
5.0,8520.0,1936.0,0,2.0,1923.0,5.0,2.0,1.0,0.0,OldTown,100000.0
8.0,10337.0,2497.0,0,2.0,1910.0,7.0,3.0,3.0,0.0,OldTown,184900.0
6.0,9863.0,2370.0,1,1.0,1927.0,9.0,4.0,3.0,1.0,OldTown,145000.0
5.0,9600.0,2174.0,0,1.0,1925.0,6.0,3.0,1.0,0.0,OldTown,125000.0
5.0,4571.0,1848.0,1,2.0,1910.0,6.0,3.0,1.0,0.0,OldTown,114000.0
5.0,13600.0,2999.0,0,2.0,1900.0,10.0,5.0,2.0,0.0,OldTown,90000.0
6.0,8398.0,2576.0,1,2.0,1910.0,6.0,3.0,2.0,0.0,OldTown,144100.0
6.0,9900.0,3218.0,0,1.0,1880.0,8.0,5.0,2.0,0.0,OldTown,117500.0
5.0,3600.0,2045.0,1,1.0,1930.0,6.0,3.0,2.0,1.0,OldTown,124500.0
7.0,13500.0,3273.0,0,2.0,1879.0,8.0,3.0,2.0,1.0,OldTown,185000.0
6.0,7200.0,3505.0,1,2.0,1910.0,9.0,4.0,3.0,1.0,OldTown,133900.0
6.0,5400.0,2765.0,1,1.0,1926.0,5.0,3.0,2.0,0.0,OldTown,152000.0
5.0,8100.0,3118.0,1,2.0,1948.0,5.0,2.0,2.0,0.0,OldTown,153500.0
7.0,10800.0,3272.0,0,2.0,1890.0,8.0,3.0,2.0,0.0,OldTown,159500.0
5.0,9439.0,2160.0,1,1.0,1930.0,6.0,2.0,1.0,0.0,OldTown,87000.0
5.0,6854.0,1816.0,1,1.0,1925.0,6.0,1.0,2.0,1.0,BrkSide,136500.0
5.0,8674.0,2345.0,1,1.0,1950.0,6.0,3.0,2.0,0.0,BrkSide,128250.0
5.0,8731.0,2082.0,1,2.0,1920.0,6.0,3.0,1.0,1.0,BrkSide,144000.0
6.0,8737.0,2700.0,1,2.0,1923.0,6.0,3.0,2.0,1.0,BrkSide,210000.0
5.0,6125.0,2002.0,1,1.0,1939.0,6.0,3.0,2.0,0.0,BrkSide,135000.0
6.0,6000.0,1832.0,1,1.0,1939.0,6.0,3.0,2.0,2.0,BrkSide,128000.0
6.0,6000.0,1953.0,1,2.0,1941.0,6.0,3.0,2.0,1.0,BrkSide,131000.0
5.0,6120.0,1768.0,0,1.0,1939.0,5.0,2.0,1.0,0.0,BrkSide,113000.0
6.0,6240.0,2270.0,1,2.0,1938.0,6.0,3.0,3.0,1.0,BrkSide,126000.0
5.0,6240.0,1994.0,1,1.0,1939.0,7.0,4.0,2.0,0.0,BrkSide,132000.0
5.0,6240.0,2392.0,0,1.0,1930.0,6.0,3.0,1.0,1.0,BrkSide,131750.0
5.0,6120.0,2037.0,1,2.0,1926.0,6.0,2.0,2.0,0.0,BrkSide,132500.0
5.0,6120.0,2452.0,0,1.0,1920.0,8.0,4.0,2.0,0.0,BrkSide,137500.0
7.0,6120.0,1686.0,0,2.0,1929.0,5.0,2.0,1.0,0.0,BrkSide,132000.0
6.0,6240.0,2251.0,1,1.0,1931.0,6.0,3.0,1.0,1.0,BrkSide,127500.0
6.0,6180.0,1946.0,0,1.0,1926.0,5.0,2.0,1.0,1.0,BrkSide,102000.0
6.0,7755.0,3364.0,0,1.0,1918.0,8.0,4.0,3.0,0.0,OldTown,200000.0
6.0,13515.0,2588.0,0,2.0,1919.0,8.0,3.0,1.0,1.0,BrkSide,180500.0
6.0,8850.0,2144.0,0,2.0,1920.0,7.0,3.0,1.0,0.0,BrkSide,165000.0
5.0,8550.0,2066.0,0,2.0,1926.0,7.0,4.0,1.0,0.0,BrkSide,90000.0
6.0,8730.0,2094.0,0,1.0,1915.0,7.0,3.0,1.0,0.0,BrkSide,153575.0
7.0,5700.0,2016.0,1,2.0,1929.0,6.0,3.0,3.0,1.0,OldTown,140000.0
6.0,8520.0,3240.0,1,1.0,1916.0,10.0,5.0,2.0,1.0,OldTown,136000.0
5.0,5680.0,1765.0,0,1.0,1901.0,7.0,3.0,2.0,0.0,OldTown,113000.0
5.0,5680.0,2183.0,0,1.0,1901.0,6.0,2.0,1.0,0.0,OldTown,117000.0
7.0,7758.0,2858.0,1,1.0,1931.0,7.0,4.0,2.0,2.0,IDOTRR,169500.0
7.0,7449.0,1745.0,0,1.0,1930.0,6.0,3.0,1.0,1.0,IDOTRR,139400.0
6.0,13200.0,3035.0,1,2.0,1963.0,9.0,5.0,3.0,1.0,IDOTRR,202500.0
6.0,9000.0,2155.0,0,1.0,1937.0,6.0,3.0,2.0,1.0,IDOTRR,141000.0
7.0,9780.0,2928.0,1,1.0,1950.0,8.0,4.0,2.0,2.0,IDOTRR,212300.0
6.0,10320.0,3318.0,1,2.0,1915.0,7.0,3.0,2.0,1.0,IDOTRR,161000.0
4.0,4330.0,2123.0,1,2.0,1958.0,5.0,3.0,3.0,0.0,IDOTRR,99500.0
5.0,7200.0,1641.0,0,1.0,1920.0,6.0,3.0,1.0,0.0,IDOTRR,101000.0
